5, 45, 68
6, 46, 70
6, 48, 71
7, 49, 73
7, 50, 75
8, 52, 77
9, 53, 78
9, 54, 80
10, 56, 82
11, 57, 84
12, 58, 85
12, 60, 87
13, 61, 89
14, 62, 91
15, 63, 92
16, 65, 94
16, 66, 96
17, 67, 97
18, 69, 99
19, 70, 101
20, 71, 102
20, 72, 104
21, 74, 106
22, 75, 107
23, 76, 109
24, 77, 111
25, 79, 112
25, 80, 114
26, 81, 115
27, 82, 117
28, 84, 119
29, 85, 120
30, 86, 122
31, 87, 123
32, 88, 125
32, 90, 126
33, 91, 128
34, 92, 129
35, 93, 131
36, 94, 132
37, 96, 134
38, 97, 135
39, 98, 137
40, 99, 138
41, 100, 140
42, 101, 141
43, 103, 143
43, 104, 144
44, 105, 146
45, 106, 147
46, 107, 148
47, 108, 150
48, 110, 151
49, 111, 153
50, 112, 154
51, 113, 155
52, 114, 157
53, 115, 158
54, 116, 159
55, 117, 161
56, 118, 162
57, 119, 163
58, 121, 165
59, 122, 166
60, 123, 167
61, 124, 168
62, 125, 170
63, 126, 171
64, 127, 172
65, 128, 173
66, 129, 175
67, 130, 176
68, 131, 177
69, 132, 178
70, 133, 179
71, 134, 180
72, 135, 182
73, 136, 183
74, 137, 184
75, 138, 185
76, 139, 186
77, 140, 187
78, 141, 188
79, 142, 189
81, 143, 190
82, 144, 192
83, 145, 193
84, 146, 194
85, 147, 195
86, 148, 196
87, 149, 197
88, 150, 198
89, 151, 199
90, 152, 200
91, 153, 201
92, 154, 201
93, 155, 202
95, 155, 203
96, 156, 204
97, 157, 205
98, 158, 206
99, 159, 207
100, 160, 208
101, 161, 209
102, 162, 209
104, 163, 210
105, 163, 211
106, 164, 212
107, 165, 213
108, 166, 214
109, 167, 214
110, 168, 215
111, 169, 216
113, 169, 217
114, 170, 217
115, 171, 218
116, 172, 219
117, 173, 219
118, 174, 220
119, 174, 221
121, 175, 222
122, 176, 222
123, 177, 223
124, 178, 224
125, 178, 224
126, 179, 225
127, 180, 225
128, 181, 226
130, 181, 227
131, 182, 227
132, 183, 228
133, 184, 228
134, 185, 229
135, 185, 230
136, 186, 230
137, 187, 231
138, 188, 231
140, 188, 232
141, 189, 232
142, 190, 233
143, 190, 233
144, 191, 234
145, 192, 234
146, 193, 235
147, 193, 235
148, 194, 236
149, 195, 236
150, 195, 237
152, 196, 237
153, 197, 238
154, 197, 238
155, 198, 238
156, 199, 239
157, 199, 239
158, 200, 240
159, 201, 240
160, 201, 240
161, 202, 241
162, 203, 241
163, 203, 242
164, 204, 242
165, 205, 242
166, 205, 243
167, 206, 243
168, 207, 243
169, 207, 244
170, 208, 244
171, 209, 244
172, 209, 245
173, 210, 245
174, 210, 245
175, 211, 246
176, 212, 246
177, 212, 246
178, 213, 247
179, 213, 247
180, 214, 247
181, 215, 247
182, 215, 248
183, 216, 248
184, 216, 248
185, 217, 248
186, 218, 249
187, 218, 249
188, 219, 249
189, 219, 249
190, 220, 250
191, 220, 250
192, 221, 250
193, 221, 250
194, 222, 250
195, 223, 251
196, 223, 251
197, 224, 251
198, 224, 251
199, 225, 251
199, 225, 252
200, 226, 252
201, 226, 252
202, 227, 252
203, 227, 252
204, 228, 252
205, 228, 252
206, 229, 253
207, 229, 253
208, 230, 253
208, 230, 253
209, 231, 253
210, 231, 253
211, 232, 253
212, 232, 254
213, 233, 254
214, 233, 254
214, 234, 254
215, 234, 254
216, 235, 254
217, 235, 254
218, 236, 254
219, 236, 254
220, 237, 254
220, 237, 255
221, 238, 255
222, 238, 255
223, 239, 255
224, 239, 255
224, 239, 255
225, 240, 255
226, 240, 255
227, 241, 255
228, 241, 255
228, 242, 255
229, 242, 255
230, 243, 255
231, 243, 255
232, 243, 255
232, 244, 255
233, 244, 255
234, 245, 255
235, 245, 255
235, 246, 255
236, 246, 255
237, 246, 255
238, 247, 255
238, 247, 255
239, 248, 255
240, 248, 255
241, 248, 255
241, 249, 255
242, 249, 255
243, 250, 255
244, 250, 255
244, 250, 255
245, 251, 255
246, 251, 255
246, 252, 255
247, 252, 255
241, 255, 235
239, 255, 234
238, 255, 232
237, 255, 230
235, 255, 228
234, 255, 227
233, 255, 225
231, 255, 223
230, 255, 222
229, 255, 220
227, 255, 218
226, 255, 217
225, 255, 215
224, 254, 214
223, 254, 212
221, 254, 211
220, 254, 209
219, 254, 208
218, 253, 206
217, 253, 205
216, 253, 203
214, 253, 202
213, 252, 201
212, 252, 199
211, 252, 198
210, 252, 196
209, 251, 195
208, 251, 194
207, 251, 192
206, 251, 191
205, 250, 190
204, 250, 188
202, 250, 187
201, 249, 186
200, 249, 184
199, 249, 183
198, 248, 182
197, 248, 180
196, 248, 179
