237, 92, 129
238, 92, 128
238, 93, 128
238, 93, 127
238, 94, 126
239, 94, 125
239, 95, 124
239, 95, 123
239, 96, 122
239, 96, 122
240, 97, 121
240, 98, 120
240, 98, 119
240, 99, 118
240, 99, 117
241, 100, 116
241, 100, 115
241, 101, 114
241, 101, 113
241, 102, 112
242, 102, 111
242, 103, 110
242, 104, 109
242, 104, 108
242, 105, 107
242, 105, 106
242, 106, 105
243, 106, 104
243, 107, 103
243, 107, 102
243, 108, 100
243, 109, 99
243, 109, 98
243, 110, 97
243, 110, 96
244, 111, 94
244, 111, 93
244, 112, 92
244, 113, 91
244, 113, 89
244, 114, 88
244, 114, 87
244, 115, 85
244, 116, 84
244, 116, 82
244, 117, 81
244, 117, 79
244, 118, 78
244, 118, 76
244, 119, 75
244, 120, 73
245, 120, 71
245, 121, 69
245, 121, 68
245, 122, 66
245, 123, 64
245, 123, 62
245, 124, 60
245, 124, 58
245, 125, 55
245, 126, 53
245, 126, 51
245, 127, 48
244, 127, 45
244, 128, 43
244, 129, 39
244, 129, 36
244, 130, 32
244, 130, 28
244, 131, 26
243, 132, 27
242, 133, 29
242, 134, 30
241, 135, 31
240, 136, 32
240, 137, 33
239, 138, 33
238, 138, 34
238, 139, 35
237, 140, 36
237, 141, 37
236, 142, 38
235, 142, 38
235, 143, 39
234, 144, 40
234, 145, 40
233, 145, 41
233, 146, 42
232, 147, 42
232, 147, 43
231, 148, 44
231, 149, 44
230, 150, 45
230, 150, 45
229, 151, 46
229, 152, 47
228, 152, 47
228, 153, 48
227, 153, 48
227, 154, 49
226, 155, 49
226, 155, 50
226, 156, 50
225, 157, 51
225, 157, 51
224, 158, 52
224, 158, 52
224, 159, 53
223, 160, 53
223, 160, 54
222, 161, 54
222, 161, 55
222, 162, 55
221, 162, 55
221, 163, 56
220, 164, 56
220, 164, 57
220, 165, 57
219, 165, 58
219, 166, 58
219, 166, 59
218, 167, 59
218, 167, 59
218, 168, 60
217, 168, 60
217, 169, 61
217, 170, 61
216, 170, 61
216, 171, 62
216, 171, 62
215, 172, 63
215, 172, 63
215, 173, 64
214, 173, 64
214, 174, 64
214, 174, 65
213, 175, 65
213, 175, 66
213, 176, 66
212, 176, 66
212, 177, 67
212, 177, 67
211, 178, 68
211, 178, 68
211, 179, 68
210, 179, 69
210, 180, 69
210, 180, 70
209, 181, 70
209, 181, 71
209, 182, 71
208, 182, 71
208, 183, 72
208, 183, 72
207, 184, 73
207, 184, 73
207, 185, 73
206, 185, 74
206, 186, 74
206, 186, 75
205, 187, 75
205, 187, 76
205, 188, 76
204, 188, 76
204, 189, 77
204, 189, 77
203, 190, 78
203, 190, 78
203, 190, 79
202, 191, 79
202, 191, 80
202, 192, 80
201, 192, 80
201, 193, 81
201, 193, 81
200, 194, 82
200, 194, 82
200, 195, 83
199, 195, 83
199, 196, 84
198, 196, 84
198, 197, 85
198, 197, 85
197, 197, 86
196, 197, 85
195, 197, 85
194, 197, 85
193, 197, 85
192, 197, 85
191, 197, 85
191, 197, 85
190, 197, 85
189, 197, 85
188, 196, 85
187, 196, 85
186, 196, 84
185, 196, 84
184, 196, 84
183, 196, 84
182, 196, 84
181, 196, 84
180, 196, 84
179, 196, 84
178, 195, 84
177, 195, 84
176, 195, 84
175, 195, 84
174, 195, 83
173, 195, 83
172, 195, 83
171, 195, 83
170, 195, 83
169, 195, 83
168, 194, 83
167, 194, 83
166, 194, 83
165, 194, 83
164, 194, 83
163, 194, 82
162, 194, 82
160, 194, 82
159, 194, 82
158, 194, 82
157, 193, 82
156, 193, 82
155, 193, 82
154, 193, 82
153, 193, 82
152, 193, 82
150, 193, 81
149, 193, 81
148, 193, 81
147, 193, 81
146, 192, 81
144, 192, 81
143, 192, 81
142, 192, 81
