19, 48, 2
19, 49, 2
20, 50, 2
20, 50, 2
21, 51, 2
21, 52, 2
21, 52, 3
22, 53, 3
22, 54, 3
23, 55, 3
23, 55, 3
23, 56, 3
24, 57, 3
24, 57, 3
25, 58, 4
25, 59, 4
25, 59, 4
26, 60, 4
26, 61, 4
27, 62, 4
27, 62, 4
27, 63, 5
28, 64, 5
28, 64, 5
29, 65, 5
29, 66, 5
29, 66, 5
30, 67, 6
30, 68, 6
31, 68, 6
31, 69, 6
31, 70, 6
32, 70, 7
32, 71, 7
33, 72, 7
33, 73, 7
33, 73, 8
34, 74, 8
34, 75, 8
35, 75, 8
35, 76, 9
35, 77, 9
36, 77, 9
36, 78, 9
37, 79, 10
37, 79, 10
37, 80, 10
38, 81, 10
38, 81, 11
39, 82, 11
39, 83, 11
39, 83, 12
40, 84, 12
40, 85, 12
41, 85, 13
41, 86, 13
41, 87, 13
42, 87, 13
42, 88, 14
43, 89, 14
43, 89, 14
43, 90, 15
44, 91, 15
44, 91, 15
44, 92, 16
45, 93, 16
45, 93, 16
46, 94, 16
46, 94, 17
46, 95, 17
47, 96, 17
47, 96, 18
48, 97, 18
48, 98, 18
48, 98, 19
49, 99, 19
49, 100, 19
50, 100, 19
50, 101, 20
50, 102, 20
51, 102, 20
51, 103, 21
52, 103, 21
52, 104, 21
52, 105, 22
53, 105, 22
53, 106, 22
54, 107, 23
54, 107, 23
54, 108, 23
55, 108, 24
55, 109, 24
56, 110, 24
56, 110, 25
56, 111, 25
57, 112, 25
57, 112, 26
58, 113, 26
58, 113, 26
58, 114, 26
59, 115, 27
59, 115, 27
60, 116, 27
60, 116, 28
60, 117, 28
61, 118, 28
61, 118, 29
61, 119, 29
62, 119, 29
62, 120, 30
63, 121, 30
63, 121, 30
63, 122, 31
64, 122, 31
64, 123, 31
65, 124, 32
65, 124, 32
65, 125, 32
66, 125, 33
66, 126, 33
67, 127, 33
67, 127, 34
67, 128, 34
68, 128, 34
68, 129, 35
68, 130, 35
69, 130, 35
69, 131, 36
70, 131, 36
70, 132, 37
70, 132, 37
71, 133, 37
71, 134, 38
72, 134, 38
72, 135, 38
72, 135, 39
73, 136, 39
73, 136, 39
74, 137, 40
74, 138, 40
74, 138, 40
75, 139, 41
75, 139, 41
75, 140, 41
76, 140, 42
76, 141, 42
77, 141, 42
77, 142, 43
77, 143, 43
78, 143, 43
78, 144, 44
79, 144, 44
79, 145, 45
79, 145, 45
80, 146, 45
80, 146, 46
80, 147, 46
81, 147, 46
81, 148, 47
82, 148, 47
82, 149, 47
82, 150, 48
83, 150, 48
83, 151, 48
84, 151, 49
84, 152, 49
84, 152, 50
85, 153, 50
85, 153, 50
85, 154, 51
86, 154, 51
86, 155, 51
87, 155, 52
87, 156, 52
87, 156, 52
88, 157, 53
88, 157, 53
88, 158, 54
89, 158, 54
89, 159, 54
90, 159, 55
90, 160, 55
90, 160, 55
91, 161, 56
91, 162, 56
92, 162, 57
92, 163, 57
92, 163, 57
93, 164, 58
93, 164, 58
93, 165, 58
94, 165, 59
94, 166, 59
95, 166, 60
95, 166, 60
95, 167, 60
96, 167, 61
96, 168, 61
96, 168, 61
97, 169, 62
97, 169, 62
98, 170, 63
98, 170, 63
98, 171, 63
99, 171, 64
99, 172, 64
100, 172, 65
100, 173, 65
100, 173, 65
101, 174, 66
101, 174, 66
101, 175, 66
102, 175, 67
102, 176, 67
103, 176, 68
103, 177, 68
103, 177, 68
104, 177, 69
104, 178, 69
104, 178, 70
105, 179, 70
105, 179, 70
106, 180, 71
106, 180, 71
106, 181, 72
107, 181, 72
107, 182, 72
108, 182, 73
108, 182, 73
108, 183, 74
109, 183, 74
109, 184, 74
109, 184, 75
110, 185, 75
110, 185, 76
111, 186, 76
111, 186, 76
111, 186, 77
112, 187, 77
112, 187, 78
112, 188, 78
113, 188, 78
113, 189, 79
114, 189, 79
114, 189, 80
114, 190, 80
115, 190, 81
115, 191, 81
116, 191, 81
116, 192, 82
116, 192, 82
117, 192, 83
117, 193, 83
117, 193, 84
118, 194, 84
118, 194, 84
119, 195, 85
119, 195, 85
119, 195, 86
120, 196, 86
120, 196, 87
121, 197, 87
121, 197, 87
121, 197, 88
122, 198, 88
122, 198, 89
122, 199, 89
123, 199, 90
123, 199, 90
124, 200, 90
124, 200, 91
124, 201, 91
125, 201, 92
125, 201, 92
126, 202, 93
126, 202, 93
126, 203, 94
127, 203, 94
127, 203, 94
128, 204, 95
128, 204, 95
128, 204, 96
129, 205, 96
129, 205, 97
130, 206, 97
130, 206, 98
130, 206, 98
131, 207, 99
131, 207, 99
132, 207, 100
132, 208, 100
132, 208, 101
133, 209, 101
133, 209, 101
134, 209, 102
134, 210, 102
134, 210, 103
135, 210, 103
135, 211, 104
136, 211, 104
136, 211, 105
136, 212, 105
137, 212, 106
137, 213, 106
138, 213, 107
138, 213, 107
139, 214, 108
139, 214, 108
139, 214, 109
140, 215, 109
140, 215, 110
141, 215, 110
141, 216, 111
141, 216, 111
142, 216, 112
142, 217, 112
143, 217, 113
143, 217, 113
143, 218, 114
144, 218, 114
144, 218, 115
145, 219, 115
145, 219, 116
146, 219, 116
146, 220, 117
146, 220, 117
147, 220, 118
147, 221, 118
148, 221, 119
148, 221, 119
149, 222, 120
149, 222, 120
149, 222, 121
150, 222, 121
150, 223, 122
151, 223, 122
151, 223, 123
