5, 45, 67
5, 45, 68
6, 46, 69
6, 47, 70
6, 47, 71
6, 48, 72
7, 49, 73
7, 49, 74
7, 50, 74
7, 51, 75
8, 51, 76
8, 52, 77
8, 53, 78
9, 53, 79
9, 54, 80
10, 55, 81
10, 55, 81
10, 56, 82
11, 57, 83
11, 57, 84
11, 58, 85
12, 59, 86
12, 59, 87
13, 60, 88
13, 61, 88
13, 61, 89
14, 62, 90
14, 62, 91
15, 63, 92
15, 64, 93
15, 64, 94
16, 65, 94
16, 66, 95
17, 66, 96
17, 67, 97
17, 68, 98
18, 68, 99
18, 69, 99
19, 69, 100
19, 70, 101
19, 71, 102
20, 71, 103
20, 72, 104
21, 73, 104
21, 73, 105
21, 74, 106
22, 75, 107
22, 75, 108
23, 76, 108
23, 76, 109
24, 77, 110
24, 78, 111
24, 78, 112
25, 79, 113
25, 80, 113
26, 80, 114
26, 81, 115
27, 81, 116
27, 82, 117
27, 83, 117
28, 83, 118
28, 84, 119
29, 84, 120
29, 85, 120
30, 86, 121
30, 86, 122
30, 87, 123
31, 88, 124
31, 88, 124
32, 89, 125
32, 89, 126
33, 90, 127
33, 91, 127
34, 91, 128
34, 92, 129
34, 92, 130
35, 93, 131
35, 94, 131
36, 94, 132
36, 95, 133
37, 95, 134
37, 96, 134
38, 97, 135
38, 97, 136
39, 98, 137
39, 98, 137
40, 99, 138
40, 99, 139
40, 100, 139
41, 101, 140
41, 101, 141
42, 102, 142
42, 102, 142
43, 103, 143
43, 104, 144
44, 104, 144
44, 105, 145
45, 105, 146
45, 106, 147
46, 106, 147
46, 107, 148
47, 108, 149
47, 108, 149
47, 109, 150
48, 109, 151
48, 110, 152
49, 110, 152
49, 111, 153
50, 111, 154
50, 112, 154
51, 113, 155
51, 113, 156
52, 114, 156
52, 114, 157
53, 115, 158
53, 115, 158
54, 116, 159
54, 116, 160
55, 117, 160
55, 118, 161
56, 118, 162
56, 119, 162
57, 119, 163
57, 120, 164
58, 120, 164
58, 121, 165
59, 121, 166
59, 122, 166
60, 122, 167
60, 123, 167
61, 124, 168
61, 124, 169
62, 125, 169
62, 125, 170
63, 126, 171
63, 126, 171
64, 127, 172
64, 127, 172
65, 128, 173
65, 128, 174
66, 129, 174
66, 129, 175
67, 130, 175
67, 130, 176
68, 131, 177
68, 131, 177
69, 132, 178
69, 132, 178
70, 133, 179
70, 133, 180
71, 134, 180
71, 134, 181
72, 135, 181
72, 135, 182
73, 136, 182
73, 137, 183
74, 137, 184
74, 138, 184
75, 138, 185
75, 139, 185
76, 139, 186
77, 140, 186
77, 140, 187
78, 141, 187
78, 141, 188
79, 141, 189
79, 142, 189
80, 142, 190
80, 143, 190
81, 143, 191
81, 144, 191
82, 144, 192
82, 145, 192
83, 145, 193
83, 146, 193
84, 146, 194
85, 147, 194
85, 147, 195
86, 148, 195
86, 148, 196
87, 149, 196
87, 149, 197
88, 150, 197
88, 150, 198
89, 151, 198
89, 151, 199
90, 152, 199
90, 152, 200
91, 152, 200
92, 153, 201
92, 153, 201
93, 154, 202
93, 154, 202
94, 155, 203
94, 155, 203
95, 156, 204
95, 156, 204
96, 157, 204
97, 157, 205
97, 158, 205
98, 158, 206
98, 158, 206
99, 159, 207
99, 159, 207
100, 160, 208
100, 160, 208
101, 161, 208
102, 161, 209
102, 162, 209
103, 162, 210
103, 162, 210
104, 163, 210
104, 163, 211
105, 164, 211
106, 164, 212
106, 165, 212
107, 165, 213
107, 165, 213
108, 166, 213
108, 166, 214
109, 167, 214
109, 167, 214
110, 168, 215
111, 168, 215
111, 168, 216
112, 169, 216
112, 169, 216
113, 170, 217
113, 170, 217
114, 170, 217
115, 171, 218
115, 171, 218
116, 172, 219
116, 172, 219
117, 173, 219
117, 173, 220
118, 173, 220
119, 174, 220
119, 174, 221
120, 175, 221
120, 175, 221
121, 175, 222
121, 176, 222
122, 176, 222
123, 177, 223
123, 177, 223
124, 177, 223
124, 178, 224
125, 178, 224
125, 179, 224
126, 179, 225
126, 179, 225
127, 180, 225
128, 180, 226
128, 181, 226
129, 181, 226
129, 181, 227
130, 182, 227
130, 182, 227
